DEBUG:root:Time[0.00000 ms]: Job[ 0], ARRIVE, gpt-4
DEBUG:root:Time[104927.89516 ms]: Job[99], END, 85017.27473847254
DEBUG:root:Time[105507.39183 ms]: Job[105], END, 84384.90202699233
DEBUG:root:Time[105513.43022 ms]: Job[118], START, G0-G1-G2-G3-G4-G5-G6-G7
DEBUG:root:Time[107250.81516 ms]: Job[31], END, 100108.83169283999
DEBUG:root:Time[108176.28022 ms]: Job[118], END, 84779.584970404
DEBUG:root:Time[114589.17849 ms]: Job[103], END, 93979.01406456086
DEBUG:root:Time[117124.46016 ms]: Job[115], END, 94198.13658474758
DEBUG:root:Time[119593.39988 ms]: Job[114], END, 96697.9135328418
DEBUG:root:Time[137381.15988 ms]: Job[92], END, 119324.35157177616
DEBUG:root:Time[150007.44516 ms]: Job[116], END, 126724.91892776547
DEBUG:root:Time[153629.46516 ms]: Job[113], END, 131446.39372944806
