DEBUG:root:Time[0.00000 ms]: Job[ 0], ARRIVE, gpt-4
DEBUG:root:Time[199426.99488 ms]: Job[108], END, 177985.91229686252
DEBUG:root:Time[204768.38071 ms]: Job[103], END, 184158.2162817492
DEBUG:root:Time[204772.85567 ms]: Job[115], START, G19-G20-G21-G22-G27-G28-G29-G30
DEBUG:root:Time[215051.18988 ms]: Job[116], START, G4-G5-G6-G7-G10-G11-G12-G13
DEBUG:root:Time[215065.75354 ms]: Job[114], END, 192170.26719462755
DEBUG:root:Time[218367.15988 ms]: Job[118], START, G19-G20-G21-G22-G27-G28-G29-G30
DEBUG:root:Time[218383.04667 ms]: Job[115], END, 195456.72309526853
DEBUG:root:Time[219854.28988 ms]: Job[92], END, 201797.48156689285
DEBUG:root:Time[220951.42488 ms]: Job[118], END, 197554.72963218766
DEBUG:root:Time[247243.24567 ms]: Job[113], END, 225060.17423996897
DEBUG:root:Time[253584.99988 ms]: Job[116], END, 230302.47364495115
