DEBUG:root:Time[0.00000 ms]: Job[ 0], ARRIVE, gpt-4
DEBUG:root:Time[209866.43251 ms]: Job[114], START, G16-G17-G18-G19-G20-G21-G22-G23
DEBUG:root:Time[217557.04251 ms]: Job[103], END, 196946.8780816344
DEBUG:root:Time[217559.25251 ms]: Job[115], START, G8-G9-G10-G11-G12-G13-G14-G15
DEBUG:root:Time[226573.99084 ms]: Job[116], START, G16-G17-G18-G19-G20-G21-G22-G23
DEBUG:root:Time[226621.46251 ms]: Job[114], END, 203725.97616117846
DEBUG:root:Time[231520.76251 ms]: Job[118], START, G8-G9-G10-G11-G12-G13-G14-G15
DEBUG:root:Time[231521.77751 ms]: Job[115], END, 208595.45393515236
DEBUG:root:Time[234183.61251 ms]: Job[118], END, 210786.9172654038
DEBUG:root:Time[235497.21251 ms]: Job[92], END, 217440.40420010945
DEBUG:root:Time[261789.87251 ms]: Job[113], END, 239606.80107984896
DEBUG:root:Time[271683.60084 ms]: Job[116], END, 248401.07461150235
