DEBUG:root:Time[0.00000 ms]: Job[ 0], ARRIVE, gpt-4
DEBUG:root:Time[197368.93557 ms]: Job[105], END, 176246.44577260502
DEBUG:root:Time[205782.28490 ms]: Job[115], START, G4-G17-G18-G19-G26-G28-G29-G30
DEBUG:root:Time[205838.53624 ms]: Job[103], END, 185228.37181017347
DEBUG:root:Time[212048.72557 ms]: Job[116], START, G6-G12-G13-G14-G15-G20-G27-G31
DEBUG:root:Time[212125.48624 ms]: Job[114], END, 189229.99988971747
DEBUG:root:Time[218775.97557 ms]: Job[118], START, G4-G17-G18-G19-G26-G28-G29-G30
DEBUG:root:Time[218805.25257 ms]: Job[115], END, 195878.92899035866
DEBUG:root:Time[219394.88557 ms]: Job[92], END, 201338.07726198295
DEBUG:root:Time[221366.92877 ms]: Job[118], END, 197970.23352727835
DEBUG:root:Time[239997.40557 ms]: Job[113], END, 217814.33414172672
DEBUG:root:Time[245623.73557 ms]: Job[116], END, 222341.20934004066
