DEBUG:root:Time[0.00000 ms]: Job[ 0], ARRIVE, gpt-4
DEBUG:root:Time[232084.39951 ms]: Job[116], START, G0-G1-G2-G3-G4-G5-G6-G7
DEBUG:root:Time[241975.15462 ms]: Job[117], START, G24
DEBUG:root:Time[241988.84451 ms]: Job[115], END, 219062.5209310644
DEBUG:root:Time[242743.61951 ms]: Job[118], START, G16-G17-G18-G19-G20-G21-G22-G23
DEBUG:root:Time[242743.61951 ms]: Job[119], START, G25-G26
DEBUG:root:Time[242797.26728 ms]: Job[114], END, 219901.78093380877
DEBUG:root:Time[244865.95462 ms]: Job[117], END, 221488.42050394998
DEBUG:root:Time[245406.46951 ms]: Job[118], END, 222009.77426131724
DEBUG:root:Time[247183.91951 ms]: Job[119], END, 223502.5954330061
DEBUG:root:Time[271615.08951 ms]: Job[113], END, 249432.01807576278
DEBUG:root:Time[277194.00951 ms]: Job[116], END, 253911.48327408114
