DEBUG:root:Time[0.00000 ms]: Job[ 0], ARRIVE, gpt-4
DEBUG:root:Time[102905.02530 ms]: Job[99], END, 82994.40488119813
DEBUG:root:Time[103448.49523 ms]: Job[118], START, G8-G9-G10-G11-G12-G13-G14-G15
DEBUG:root:Time[103459.24140 ms]: Job[105], END, 82336.75159907562
DEBUG:root:Time[106111.34523 ms]: Job[118], END, 82714.64998708476
DEBUG:root:Time[106824.54140 ms]: Job[31], END, 99682.5579315893
DEBUG:root:Time[113029.81807 ms]: Job[103], END, 92419.65363664342
DEBUG:root:Time[114387.13222 ms]: Job[115], END, 91460.80864413938
DEBUG:root:Time[115798.92015 ms]: Job[114], END, 92903.4337995227
DEBUG:root:Time[126634.74722 ms]: Job[113], END, 104451.67578884398
DEBUG:root:Time[137423.34222 ms]: Job[92], END, 119366.53390909986
DEBUG:root:Time[147959.29473 ms]: Job[116], END, 124676.76849984897
